Date,FarmName,Plot Area in m2,Activity,Image_url,sequence of visit,tillage,DAP(kg),MOP(kg),SEED,GERMINATION VALUE(%),Channels Constructed,Sprinker installed,Irrigation Done,Seed Variety,Activity image,Growth Stage/Alert,Weeding,Soil,Severity,Weeding Done,Fertilization Done,Tiller value
18/07/2024,Charandas18,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas19,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas20,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Nain singh1,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Nain singh2,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Nain singh3,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Nain singh4,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Ramesh1,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Ramesh2,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Ramesh3,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Ramesh4,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh8,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh9,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh10,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh11,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh7,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh6,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh5,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh4,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh3,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh2,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rakesh1,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rajendra3,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Dinesh1,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Jaydev2,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Jaydev3,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rajendra8,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Dev prakash2,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Dinesh2,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Dev prakash1,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rajendra7,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rajendra6,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rajendra5,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Rajendra4,,,,,,,,,,,,,,,,,,,,,
19/07/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Nain singh4,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Ramesh4,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Ramesh1,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Ramesh3,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Nain singh3,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Nain singh2,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Ramesh2,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Nain singh1,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas20,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas19,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas18,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas16,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas15,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas13,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas14,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas12,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas11,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas10,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas9,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas8,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas7,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas6,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas5,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas4,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas3,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas2,,,,,,,,,,,,,,,,,,,,,
20/07/2024,Charandas1,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rajendra3,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Dev prakash4,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Dinesh1,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Jaydev2,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Jaydev3,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rajendra8,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Dev prakash2,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Dinesh2,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Dev prakash1,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rajendra7,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rajendra6,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rajendra5,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rajendra4,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh7,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh6,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh5,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh4,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh3,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh2,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh1,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh11,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh10,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh9,,,,,,,,,,,,,,,,,,,,,
22/07/2024,Rakesh8,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Nain singh4,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Ramesh4,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Ramesh1,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Ramesh3,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Nain singh3,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Nain singh2,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Ramesh2,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Nain singh1,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas20,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas19,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas18,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas16,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas15,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas13,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas14,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas12,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas11,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas10,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas9,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas8,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas7,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas6,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas5,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas4,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas3,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas2,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Charandas1,,,,,,,,,,,,,,,,,,,,,
24/07/2024,Mahendra1,,,,,,,,,,,,,,,,,,,,,
25/07/2024,Rajendra3,,,,,,,,,,,,,,,,,,,,,
25/07/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
25/07/2024,Rakesh11,,,,,,,,,,,,,,,,,,,,,
25/07/2024,Rakesh8,,,,,,,,,,,,,,,,,,,,,
25/07/2024,Rakesh5,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rajendra7,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rajendra6,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rajendra5,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rajendra4,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Dev prakash4,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Dev prakash2,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Dinesh2,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Dev prakash1,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rajendra8,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Jaydev1,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Jaydev2,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Jaydev3,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Dinesh1,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rajendra3,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Mahendra1,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh4,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh3,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh2,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh1,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh5,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh6,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh9,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh8,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh10,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh11,,,,,,,,,,,,,,,,,,,,,
27/07/2024,Rakesh7,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Nain singh4,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Ramesh4,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Ramesh1,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Ramesh3,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Nain singh3,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Nain singh2,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Ramesh2,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Nain singh1,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas20,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas19,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas18,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas16,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas15,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas13,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas14,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas12,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas11,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas10,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas9,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas8,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas7,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas6,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas5,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas4,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas3,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas2,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Charandas1,,,,,,,,,,,,,,,,,,,,,
31/07/2024,Mahendra1,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh4,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh3,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh2,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh1,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh5,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh6,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh9,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh8,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh10,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh11,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rakesh7,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rajendra3,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Dinesh1,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Jaydev2,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Jaydev3,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Jaydev1,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Dinesh2,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Dev prakash1,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Dev prakash2,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rajendra7,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rajendra6,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rajendra5,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Rajendra4,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
02/08/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Rajendra7,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Rajendra6,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Rajendra5,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Rajendra4,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Rajendra8,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Jaydev2,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Jaydev3,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Jaydev1,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Dinesh2,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Dev prakash2,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
03/08/2024,Dev prakash4,,,,,,,,,,,,,,,,,,,,,
05/08/2024,Charandas2,,,,,,,,,,,,,,,,,,,,,
05/08/2024,Charandas1,,,,,,,,,,,,,,,,,,,,,
06/08/2024,Rakesh9,,,,,,,,,,,,,,,,,,,,,
06/08/2024,Rakesh8,,,,,,,,,,,,,,,,,,,,,
06/08/2024,Rakesh10,,,,,,,,,,,,,,,,,,,,,
06/08/2024,Rakesh11,,,,,,,,,,,,,,,,,,,,,
06/08/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
06/08/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
06/08/2024,Rajendra3,,,,,,,,,,,,,,,,,,,,,
06/08/2024,Dinesh1,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas6,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas5,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas4,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas3,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas2,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas9,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas8,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas20,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas19,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas16,,,,,,,,,,,,,,,,,,,,,
07/08/2024,Charandas15,,,,,,,,,,,,,,,,,,,,,
08/08/2024,Nain singh4,,,,,,,,,,,,,,,,,,,,,
08/08/2024,Ramesh4,,,,,,,,,,,,,,,,,,,,,
08/08/2024,Ramesh1,,,,,,,,,,,,,,,,,,,,,
08/08/2024,Ramesh3,,,,,,,,,,,,,,,,,,,,,
08/08/2024,Nain singh3,,,,,,,,,,,,,,,,,,,,,
08/08/2024,Nain singh2,,,,,,,,,,,,,,,,,,,,,
08/08/2024,Ramesh2,,,,,,,,,,,,,,,,,,,,,
08/08/2024,Nain singh1,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rajendra7,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rajendra6,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rajendra5,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rajendra4,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rajendra8,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Dev prakash1,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Dev prakash2,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Dev prakash4,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Dinesh1,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Dinesh2,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Jaydev2,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Jaydev3,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Jaydev1,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rajendra3,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh4,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh3,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh2,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh1,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh5,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh6,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh9,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh8,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh10,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh11,,,,,,,,,,,,,,,,,,,,,
09/08/2024,Rakesh7,,,,,,,,,,,,,,,,,,,,,
10/08/2024,Nain singh1,,,,,,,,,,,,,,,,,,,,,
10/08/2024,Nain singh4,,,,,,,,,,,,,,,,,,,,,
10/08/2024,Ramesh1,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Rajendra7,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Rajendra6,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Rajendra5,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Rajendra4,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Rajendra8,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Dev prakash1,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Dev prakash2,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Dev prakash4,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Dinesh1,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Dinesh2,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Mahendra1,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Jaydev2,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Jaydev3,,,,,,,,,,,,,,,,,,,,,
12/08/2024,Jaydev1,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Nain singh4,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Ramesh4,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Ramesh1,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Ramesh3,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Nain singh3,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Nain singh2,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Ramesh2,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Nain singh1,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas20,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas19,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas18,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas16,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas15,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas13,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas14,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas12,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas11,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas10,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas9,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas8,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas7,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas6,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas5,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas4,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas3,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas2,,,,,,,,,,,,,,,,,,,,,
13/08/2024,Charandas1,,,,,,,,,,,,,,,,,,,,,
14/08/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
14/08/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Nain singh4,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Ramesh4,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Ramesh1,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Ramesh3,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Nain singh3,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Nain singh2,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Ramesh2,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Nain singh1,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas20,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas19,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas18,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas16,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas15,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas13,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas14,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas12,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas11,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas10,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas9,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas8,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas7,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas6,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas5,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas4,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas3,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas2,,,,,,,,,,,,,,,,,,,,,
16/08/2024,Charandas1,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rajendra7,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rajendra6,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rajendra5,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rajendra4,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Dev prakash4,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Dev prakash2,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Dinesh2,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Dev prakash1,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rajendra8,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rakesh11,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rakesh7,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Dinesh1,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rajendra3,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rakesh10,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rakesh4,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rakesh3,,,,,,,,,,,,,,,,,,,,,
